accountid,cred_date,date_ref,tempo_de_casa,max_machine,assunto_short,waitingtime,pesquisa_sat
17828,68,64,153.0,3,1,10.0,1
17829,335,86,284.0,2,1,3.0,1
17829,335,86,284.0,2,8,3.0,1
17829,335,86,284.0,2,3,3.0,1
17829,335,86,284.0,2,2,3.0,1
17829,335,86,284.0,2,2,4.0,1
17829,335,72,285.0,2,1,3.0,1
17830,52,50,18.0,3,2,9.0,1
17831,318,206,8.0,3,3,11.0,2
17831,318,76,20.0,3,1,11.0,2
17831,318,112,95.0,3,3,18.0,1
17832,7,28,11.0,3,3,5.0,1
17832,7,43,13.0,3,10,9.0,1
17833,20,179,0.0,3,1,22.0,4
17833,20,179,0.0,3,8,22.0,1
17833,20,58,100.0,3,6,5.0,1
17833,20,79,150.0,3,4,8.0,1
17834,13,2,8.0,3,1,18.0,1
17835,142,188,12.0,1,8,17.0,1
17836,217,154,86.0,1,1,12.0,2
17837,4,123,25.0,1,1,7.0,1
17837,4,123,25.0,1,2,7.0,1
17837,4,84,32.0,1,2,11.0,1
17837,4,84,32.0,1,2,17.0,1
17837,4,10,95.0,1,3,5.0,1
17838,212,106,4.0,3,3,10.0,1
17838,212,106,4.0,3,2,10.0,1
17839,127,47,10.0,1,2,8.0,1
17839,127,105,84.0,1,3,9.0,1
17840,48,86,7.0,2,1,4.0,1
17841,2,183,-135.0,2,3,8.0,2
17841,2,88,-1.0,2,4,9.0,1
17841,2,71,31.0,2,3,5.0,1
17842,195,11,7.0,1,2,12.0,1
17843,224,24,6.0,1,2,9.0,1
17843,224,24,6.0,1,2,9.0,1
17843,224,24,6.0,1,6,9.0,1
17843,224,106,15.0,1,2,10.0,1
17843,224,32,21.0,1,1,18.0,1
17843,224,15,27.0,1,2,25.0,1
17843,224,119,29.0,1,2,9.0,1
17843,224,115,63.0,1,2,15.0,1
17844,212,1,11.0,3,8,14.0,1
17845,98,90,10.0,3,2,4.0,1
17845,98,90,10.0,3,1,7.0,1
17845,98,90,10.0,3,8,7.0,1
17845,98,90,10.0,3,2,7.0,1
17845,98,64,17.0,3,1,2.0,1
17846,75,88,5.0,3,1,17.0,1
17847,10,64,34.0,1,1,2.0,1
17848,86,2,11.0,2,1,4.0,1
17849,88,108,1.0,1,8,14.0,1
17849,88,58,22.0,1,8,80.0,1
17850,60,48,80.0,1,2,20.0,1
17851,7,140,-120.0,3,1,8.0,2
17851,7,229,-105.0,3,7,12.0,2
17851,7,233,-102.0,3,1,16.0,2
17852,80,56,0.0,3,2,9.0,1
17853,360,21,373.0,2,3,10.0,1
17854,2,39,11.0,1,8,12.0,1
17854,2,39,11.0,1,2,12.0,1
17855,250,79,11.0,3,6,11.0,1
17856,265,84,293.0,2,3,11.0,1
17857,48,9,0.0,2,2,4.0,1
17857,48,113,6.0,2,1,5.0,1
17857,48,10,13.0,2,1,11.0,1
17857,48,70,15.0,2,2,27.0,1
17858,111,43,8.0,3,2,11.0,1
17859,7,84,46.0,3,7,3.0,1
17860,99,68,0.0,3,3,13.0,2
17860,99,193,45.0,3,3,7.0,2
17860,99,94,112.0,3,1,6.0,1
17860,99,94,112.0,3,1,6.0,1
17860,99,94,112.0,3,2,6.0,1
17861,72,25,19.0,1,1,31.0,1
17862,37,22,6.0,1,2,5.0,1
17863,13,60,7.0,3,2,4.0,1
17864,13,21,-1.0,2,4,42.0,1
17864,13,21,-1.0,2,2,42.0,1
17865,105,24,18.0,3,8,16.0,1
17866,182,46,21.0,2,8,14.0,2
17866,182,56,34.0,2,1,8.0,2
17866,182,167,37.0,2,5,52.0,2
17866,182,167,37.0,2,7,52.0,2
17867,31,108,373.0,2,3,5.0,1
17867,31,99,381.0,2,2,9.0,1
17868,21,50,22.0,2,1,7.0,1
17868,21,88,23.0,2,1,15.0,1
17868,21,12,24.0,2,1,11.0,1
17868,21,12,24.0,2,1,11.0,1
17869,224,89,69.0,2,1,8.0,1
17869,224,89,69.0,2,1,8.0,1
17869,224,89,69.0,2,8,8.0,1
17869,224,89,69.0,2,2,8.0,1
17869,224,64,89.0,2,7,4.0,1
17869,224,148,95.0,2,2,8.0,1
17870,34,79,0.0,3,8,1.0,1
17871,294,128,8.0,1,1,17.0,2
17871,294,128,8.0,1,1,17.0,1
17871,294,49,134.0,1,1,9.0,1
17872,330,104,220.0,2,3,4.0,2
17872,330,30,227.0,2,1,16.0,2
17873,73,110,29.0,1,1,24.0,1
17873,73,110,29.0,1,8,24.0,1
17873,73,110,29.0,1,2,24.0,1
17874,288,56,30.0,1,9,8.0,2
17874,288,56,30.0,1,8,8.0,1
17874,288,154,55.0,1,1,8.0,2
17875,106,2,15.0,1,3,4.0,1
17875,106,126,19.0,1,8,12.0,1
17875,106,126,19.0,1,8,12.0,1
17876,230,52,102.0,1,2,7.0,1
17877,57,65,10.0,3,8,7.0,1
17877,57,65,10.0,3,2,7.0,1
17878,232,92,49.0,1,1,68.0,1
17878,232,142,54.0,1,1,5.0,1
17878,232,142,54.0,1,7,5.0,1
17879,69,159,11.0,1,2,3.0,1
17880,79,78,77.0,3,3,4.0,1
17880,79,113,90.0,3,2,114.0,1
17881,175,202,0.0,1,1,16.0,2
17881,175,202,0.0,1,2,16.0,1
17881,175,154,34.0,1,11,86.0,2
17881,175,154,34.0,1,11,86.0,1
17881,175,112,58.0,1,3,12.0,1
17881,175,106,62.0,1,1,5.0,1
17881,175,106,62.0,1,3,5.0,1
17881,175,106,62.0,1,2,5.0,1
17881,175,106,62.0,1,5,5.0,1
17881,175,58,103.0,1,2,11.0,1
17882,110,136,3.0,1,8,14.0,1
17883,47,120,-1.0,3,2,22.0,2
17883,47,60,84.0,3,1,6.0,1
17884,105,154,-1.0,1,1,3.0,1
17884,105,154,-1.0,1,2,3.0,2
17884,105,40,16.0,1,1,9.0,1
17884,105,40,16.0,1,2,9.0,1
17884,105,23,17.0,1,3,12.0,1
17884,105,174,25.0,1,3,11.0,1
17884,105,99,55.0,1,12,13.0,1
17885,71,19,18.0,2,7,6.0,1
17885,71,31,21.0,2,1,10.0,1
17886,52,207,14.0,1,2,7.0,1
17887,169,9,8.0,3,2,8.0,1
17888,58,11,40.0,1,2,17.0,1
17888,58,11,40.0,1,2,17.0,1
17889,17,123,69.0,2,6,13.0,1
17889,17,200,74.0,2,2,3.0,1
17890,19,35,99.0,1,1,11.0,2
17891,379,12,209.0,2,7,9.0,1
17891,379,3,210.0,2,1,10.0,1
17892,43,177,5.0,1,2,6.0,2
17893,162,23,67.0,1,1,14.0,1
17893,162,23,67.0,1,2,14.0,1
17894,105,97,0.0,3,3,17.0,2
17894,105,139,11.0,3,2,14.0,1
17895,89,64,32.0,1,8,3.0,1
17896,1,14,6.0,1,3,4.0,1
17897,169,82,7.0,2,3,13.0,1
17898,38,52,20.0,2,1,2.0,1
17898,38,52,20.0,2,2,2.0,1
17899,104,80,6.0,1,2,5.0,1
17899,104,80,6.0,1,2,5.0,1
17899,104,60,13.0,1,7,15.0,1
17899,104,2,14.0,1,1,5.0,1
17899,104,64,27.0,1,1,4.0,1
17899,104,96,29.0,1,1,66.0,1
17899,104,18,31.0,1,2,2.0,1
17900,116,115,59.0,2,14,20.0,1
17901,38,63,8.0,2,1,6.0,1
17902,311,211,26.0,1,1,6.0,2
17902,311,211,26.0,1,7,6.0,2
17903,230,154,15.0,3,8,9.0,2
17903,230,154,15.0,3,3,9.0,1
17903,230,20,64.0,3,1,19.0,1
17904,69,72,15.0,2,2,2.0,1
17905,105,123,52.0,3,1,9.0,1
17906,94,207,36.0,3,1,4.0,1
17907,130,148,17.0,2,2,2.0,1
17908,2,7,4.0,2,6,11.0,1
17909,216,173,91.0,1,7,8.0,1
17910,88,11,8.0,3,1,19.0,1
17910,88,82,62.0,3,2,11.0,1
17911,126,177,7.0,1,2,5.0,2
17911,126,120,13.0,1,1,10.0,2
17911,126,38,20.0,1,2,9.0,1
17911,126,9,120.0,1,1,19.0,1
17912,205,50,12.0,3,10,4.0,1
17912,205,50,12.0,3,12,4.0,1
17912,205,58,20.0,3,10,9.0,1
17912,205,58,20.0,3,2,9.0,1
17912,205,58,20.0,3,2,9.0,1
17912,205,39,25.0,3,11,13.0,1
17912,205,39,25.0,3,2,13.0,1
17912,205,39,25.0,3,1,105.0,1
17912,205,182,36.0,3,1,3.0,1
17913,15,177,1.0,1,3,5.0,3
17913,15,151,11.0,1,8,3.0,1
17913,15,151,11.0,1,2,3.0,1
17913,15,151,11.0,1,2,3.0,1
17913,15,43,31.0,1,2,10.0,1
17913,15,98,49.0,1,6,4.0,1
17913,15,98,49.0,1,3,5.0,1
17913,15,98,49.0,1,2,5.0,1
17913,15,50,65.0,1,2,11.0,1
17914,236,63,37.0,1,1,7.0,1
17914,236,2,51.0,1,3,3.0,1
17914,236,5,61.0,1,1,1.0,1
17915,230,215,17.0,3,8,29.0,1
17915,230,85,37.0,3,2,13.0,1
17915,230,9,125.0,3,1,13.0,1
17916,88,11,8.0,3,8,21.0,1
17916,88,63,28.0,3,2,8.0,1
17917,134,6,0.0,1,1,20.0,1
17917,134,6,0.0,1,3,20.0,1
17917,134,59,24.0,1,7,8.0,1
17917,134,116,30.0,1,12,9.0,1
17918,234,72,3.0,3,3,3.0,1
17918,234,79,4.0,3,2,3.0,1
17919,147,70,65.0,1,3,3.0,1
17920,43,35,6.0,3,8,17.0,2
17920,43,138,12.0,3,1,9.0,1
17921,191,118,6.0,3,3,4.0,1
17922,216,202,5.0,1,1,6.0,2
17922,216,62,9.0,1,7,16.0,2
17922,216,142,50.0,1,11,9.0,1
17922,216,83,59.0,1,10,93.0,1
17922,216,1,74.0,1,2,4.0,1
17923,54,70,29.0,2,2,14.0,1
17924,157,150,14.0,3,1,17.0,1
17925,8,83,15.0,3,2,5.0,1
17925,8,83,15.0,3,2,5.0,1
17926,130,150,6.0,3,2,21.0,1
17927,210,10,-1.0,3,2,4.0,1
17928,195,51,20.0,3,1,7.0,1
17928,195,51,20.0,3,1,7.0,1
17928,195,2,41.0,3,1,9.0,1
17928,195,2,41.0,3,1,9.0,1
17928,195,2,41.0,3,8,9.0,1
17928,195,2,41.0,3,2,9.0,1
17929,31,59,403.0,2,2,9.0,1
17930,79,28,-1.0,2,4,4.0,1
17930,79,44,5.0,2,1,12.0,1
17930,79,44,5.0,2,3,12.0,1
17930,79,44,5.0,2,3,12.0,1
17930,79,44,5.0,2,2,12.0,1
17930,79,67,11.0,2,2,13.0,1
17930,79,52,61.0,2,1,2.0,1
17931,75,127,8.0,1,3,13.0,1
17931,75,114,20.0,1,1,4.0,1
17932,147,12,3.0,1,8,6.0,1
17933,120,162,-1.0,2,1,15.0,1
17933,120,162,-1.0,2,4,15.0,1
17933,120,79,20.0,2,12,11.0,1
17934,114,33,6.0,1,3,10.0,1
17934,114,63,40.0,1,2,8.0,1
17935,182,68,6.0,2,3,165.0,1
17936,182,116,143.0,1,14,15.0,1
17937,58,40,2.0,2,3,14.0,1
17937,58,83,5.0,2,3,15.0,1
17937,58,174,11.0,2,1,10.0,1
17938,187,63,-9.0,3,2,5.0,1
17938,187,80,-3.0,3,4,41.0,1
17939,48,109,2.0,3,3,16.0,1
17940,60,92,13.0,1,1,11.0,1
17940,60,92,13.0,1,8,11.0,1
17940,60,92,13.0,1,3,11.0,1
17941,180,13,32.0,1,1,3.0,1
17942,111,98,26.0,1,3,9.0,1
17942,111,55,28.0,1,3,9.0,1
17942,111,55,28.0,1,2,22.0,1
17942,111,55,28.0,1,2,22.0,1
17942,111,108,29.0,1,3,13.0,1
17942,111,108,29.0,1,2,13.0,1
17942,111,8,31.0,1,2,7.0,1
17942,111,123,34.0,1,3,8.0,1
17943,189,22,0.0,1,8,6.0,1
17944,37,194,5.0,2,1,17.0,1
17944,37,194,5.0,2,2,17.0,1
17945,47,67,33.0,3,1,7.0,1
17946,73,116,8.0,3,2,7.0,1
17946,73,150,21.0,3,1,2.0,1
17946,73,150,21.0,3,2,2.0,1
17946,73,150,21.0,3,7,2.0,1
17946,73,150,21.0,3,1,11.0,1
17946,73,150,21.0,3,7,11.0,1
17947,25,38,74.0,1,10,6.0,1
17948,149,69,4.0,3,12,6.0,1
17948,149,114,15.0,3,2,5.0,1
17948,149,126,31.0,3,1,8.0,1
17949,29,115,100.0,1,1,3.0,1
17950,186,40,44.0,3,1,8.0,1
17950,186,40,44.0,3,1,8.0,1
17950,186,40,44.0,3,1,8.0,1
17950,186,40,44.0,3,1,8.0,1
17950,186,40,44.0,3,2,8.0,1
17951,49,11,0.0,3,3,11.0,1
17951,49,84,5.0,3,8,4.0,1
17952,199,94,19.0,3,1,14.0,1
17952,199,12,23.0,3,1,13.0,1
17952,199,12,23.0,3,7,13.0,1
17953,50,101,178.0,2,8,13.0,1
17954,68,103,47.0,3,2,7.0,2
17955,112,45,33.0,3,2,14.0,2
17956,104,59,3.0,2,2,8.0,1
17956,104,59,3.0,2,1,36.0,1
17957,133,56,82.0,2,2,10.0,2
17958,288,38,65.0,3,1,21.0,1
17959,201,209,7.0,3,2,11.0,2
17959,201,199,8.0,3,1,9.0,2
17959,201,206,9.0,3,7,9.0,2
17959,201,213,32.0,3,1,8.0,2
17959,201,213,32.0,3,9,8.0,1
17959,201,167,50.0,3,1,4.0,2
17959,201,142,83.0,3,6,13.0,1
17959,201,94,131.0,3,1,5.0,1
17959,201,21,152.0,3,1,2.0,1
17959,201,2,161.0,3,1,8.0,1
17960,69,18,3.0,1,2,9.0,1
17961,104,59,3.0,2,1,24.0,1
17962,88,94,12.0,3,3,5.0,1
17963,114,12,28.0,1,2,7.0,1
17964,115,79,7.0,2,2,4.0,1
17965,169,86,15.0,2,2,2.0,1
17966,213,167,8.0,3,1,9.0,5
17966,213,47,69.0,3,4,28.0,1
17966,213,6,84.0,3,2,7.0,1
17966,213,6,84.0,3,1,11.0,1
17967,77,111,-4.0,3,4,7.0,1
17967,77,24,1.0,3,3,5.0,1
17967,77,99,38.0,3,2,15.0,1
17968,224,111,1.0,1,4,18.0,1
17968,224,28,12.0,1,3,10.0,1
17968,224,65,19.0,1,3,18.0,1
17968,224,2,76.0,1,8,46.0,1
17969,182,44,90.0,3,4,4.0,1
17969,182,47,98.0,3,2,8.0,1
17969,182,15,99.0,3,2,455.0,1
17970,15,65,36.0,1,1,19.0,1
17971,26,99,22.0,1,1,23.0,1
17972,178,120,29.0,1,10,9.0,2
17973,134,12,9.0,3,8,8.0,1
17973,134,127,11.0,3,2,3.0,1
17974,116,28,8.0,1,3,20.0,1
17974,116,108,31.0,1,1,8.0,1
17974,116,108,31.0,1,7,8.0,1
17975,113,10,23.0,2,2,12.0,1
17976,145,1,4.0,3,8,11.0,1
17977,166,115,17.0,1,3,54.0,1
17977,166,60,29.0,1,2,4.0,1
17977,166,90,36.0,1,1,3.0,1
17977,166,90,36.0,1,11,3.0,1
17978,18,120,5.0,2,3,17.0,2
17978,18,112,26.0,2,3,15.0,1
17979,111,84,41.0,3,2,10.0,1
17980,182,142,70.0,3,1,9.0,1
17980,182,150,156.0,3,1,11.0,1
17981,111,83,1.0,2,1,15.0,1
17982,35,60,24.0,1,7,13.0,1
17983,54,110,9.0,2,2,6.0,1
17984,71,142,-1.0,3,4,4.0,1
17984,71,40,5.0,3,2,20.0,1
17985,55,64,5.0,1,3,2.0,1
17985,55,78,6.0,1,2,3.0,1
17985,55,96,7.0,1,2,4.0,1
17986,221,86,6.0,2,3,3.0,1
17986,221,86,6.0,2,2,3.0,1
17987,136,17,4.0,2,2,11.0,1
17988,162,151,56.0,3,6,6.0,1
17989,49,58,14.0,1,8,4.0,1
17989,49,5,44.0,1,2,2.0,1
17989,49,5,44.0,1,2,2.0,1
17990,83,87,82.0,1,8,9.0,1
17990,83,87,82.0,1,11,9.0,1
17990,83,87,82.0,1,2,9.0,1
17990,83,135,90.0,1,2,7.0,1
17991,12,23,11.0,1,1,13.0,1
17991,12,24,12.0,1,1,20.0,1
17991,12,58,62.0,1,2,23.0,1
17992,77,204,5.0,1,3,15.0,1
17993,83,22,76.0,1,8,10.0,1
17993,83,22,76.0,1,7,10.0,1
17994,231,207,103.0,1,3,6.0,1
17994,231,12,109.0,1,2,4.0,1
17995,127,14,9.0,1,3,6.0,1
17995,127,15,11.0,1,8,20.0,1
17995,127,173,23.0,1,2,15.0,1
17995,127,173,23.0,1,2,15.0,1
17996,29,124,0.0,3,8,17.0,3
17997,16,71,115.0,2,1,7.0,1
17998,32,64,14.0,2,3,19.0,1
17998,32,82,21.0,2,3,18.0,1
17999,94,28,4.0,3,3,9.0,1
17999,94,31,12.0,3,7,5.0,1
18000,104,63,0.0,1,3,9.0,1
18000,104,63,0.0,1,12,9.0,1
18000,104,63,0.0,1,1,32.0,1
18001,49,11,0.0,1,1,8.0,1
18001,49,60,33.0,1,3,8.0,1
18002,77,44,13.0,3,7,13.0,1
18002,77,44,13.0,3,8,17.0,1
18002,77,32,16.0,3,1,8.0,1
18002,77,14,20.0,3,1,6.0,1
18002,77,14,20.0,3,7,6.0,1
18002,77,11,37.0,3,10,9.0,1
18003,428,174,167.0,1,2,19.0,1
18004,64,150,28.0,1,7,8.0,1
18005,161,87,1.0,1,2,10.0,1
18006,9,61,-3.0,2,1,4.0,1
18006,9,38,-1.0,2,4,42.0,1
18006,9,139,1.0,2,1,3.0,1
18006,9,139,1.0,2,1,3.0,1
18006,9,139,1.0,2,3,3.0,1
18006,9,139,1.0,2,2,3.0,1
18006,9,40,6.0,2,1,8.0,1
18006,9,23,7.0,2,1,19.0,1
18006,9,23,7.0,2,1,19.0,1
18006,9,1,24.0,2,2,12.0,1
18006,9,14,27.0,2,1,14.0,1
18006,9,14,27.0,2,2,14.0,1
18006,9,11,44.0,2,2,6.0,1
18007,62,70,21.0,1,1,12.0,1
18007,62,70,21.0,1,2,12.0,1
18008,97,16,114.0,3,1,7.0,1
18009,17,118,99.0,2,8,23.0,1
18009,17,118,99.0,2,7,23.0,1
18010,55,113,19.0,1,3,9.0,1
18011,104,2,14.0,1,7,9.0,1
18012,117,73,-5.0,3,4,6.0,1
18013,226,217,0.0,2,3,17.0,3
18013,226,95,78.0,2,6,10.0,2
18014,72,71,23.0,3,1,13.0,1
18014,72,71,23.0,3,3,13.0,1
18015,1,80,49.0,1,2,9.0,1
18016,284,220,9.0,2,2,12.0,5
18016,284,82,167.0,2,1,7.0,1
18017,117,66,16.0,1,1,13.0,1
18017,117,66,16.0,1,2,13.0,1
18017,117,98,25.0,1,2,10.0,1
18017,117,60,68.0,1,1,30.0,1
18018,126,193,2.0,2,3,4.0,2
18018,126,101,26.0,2,1,5.0,1
18018,126,40,27.0,2,1,7.0,1
18018,126,11,65.0,2,6,18.0,1
18018,126,64,112.0,2,6,7.0,1
18019,180,97,20.0,3,1,73.0,1
18019,180,97,20.0,3,7,73.0,2
18020,60,92,13.0,3,11,13.0,1
18020,60,92,13.0,3,2,28.0,1
18020,60,92,13.0,3,2,28.0,1
18020,60,23,25.0,3,2,16.0,1
18021,38,137,44.0,1,3,2.0,1
18021,38,137,44.0,1,7,3.0,1
18022,35,118,19.0,2,2,2.0,1
18022,35,118,19.0,2,7,2.0,1
18023,41,120,-3.0,3,4,3.0,2
18023,41,111,8.0,3,1,16.0,1
18023,41,111,8.0,3,8,16.0,1
18024,52,39,31.0,3,3,5.0,1
18024,52,39,31.0,3,7,5.0,1
18025,45,162,8.0,2,1,13.0,1
18026,126,163,3.0,3,3,18.0,2
18027,193,185,0.0,1,1,17.0,2
18028,61,158,23.0,1,8,6.0,1
18028,61,158,23.0,1,8,19.0,2
18029,134,58,15.0,1,2,2.0,1
18030,356,209,3.0,1,3,11.0,1
18030,356,209,3.0,1,2,11.0,2
18030,356,195,32.0,1,2,12.0,2
18030,356,174,94.0,1,2,9.0,1
18030,356,71,162.0,1,3,3.0,1
18030,356,71,162.0,1,2,3.0,1
18030,356,71,162.0,1,3,4.0,1
18031,140,177,14.0,1,3,4.0,1
18032,29,103,20.0,2,3,8.0,2
18033,97,143,23.0,1,1,19.0,1
18033,97,143,23.0,1,3,19.0,1
18033,97,143,23.0,1,7,19.0,3
18034,54,90,-1.0,2,4,9.0,1
18035,224,14,25.0,2,2,14.0,1
18035,224,49,33.0,2,1,7.0,1
18036,3,22,3.0,2,3,4.0,1
18036,3,135,17.0,2,1,3.0,1
18037,13,72,37.0,3,7,4.0,1
18038,134,123,-1.0,2,4,13.0,1
18039,90,39,13.0,1,3,3.0,1
18039,90,39,13.0,1,3,3.0,1
18039,90,63,14.0,1,1,9.0,1
18039,90,63,14.0,1,1,9.0,1
18039,90,63,14.0,1,2,9.0,1
18040,140,139,29.0,3,2,84.0,1
18040,140,155,38.0,3,1,26.0,1
18040,140,4,88.0,3,3,11.0,1
18041,248,209,0.0,1,1,17.0,2
18041,248,90,160.0,1,8,21.0,1
18041,248,96,169.0,1,12,13.0,1
18042,376,81,277.0,2,2,29.0,2
18043,17,185,2.0,1,2,7.0,2
18043,17,185,2.0,1,9,12.0,1
18043,17,185,2.0,1,8,12.0,2
18043,17,30,5.0,1,7,7.0,2
18043,17,93,6.0,1,1,10.0,2
18043,17,114,93.0,1,8,10.0,1
18044,27,62,-1.0,2,4,12.0,3
18045,48,137,1.0,1,2,17.0,1
18046,38,71,27.0,2,1,5.0,1
18047,182,75,0.0,1,3,23.0,2
18047,182,190,3.0,1,2,8.0,2
18047,182,190,3.0,1,2,8.0,1
18047,182,76,8.0,1,1,16.0,1
18047,182,76,8.0,1,1,16.0,2
18047,182,168,33.0,1,2,19.0,2
18048,305,83,111.0,1,2,6.0,1
18048,305,132,120.0,1,3,5.0,1
18048,305,173,143.0,1,2,24.0,1
18049,171,65,38.0,3,2,6.0,1
18050,134,50,7.0,3,3,10.0,1
18051,103,114,11.0,2,1,2.0,1
18052,47,97,-3.0,2,4,8.0,2
18053,18,92,8.0,3,2,12.0,1
18053,18,67,39.0,3,2,5.0,1
18054,166,16,11.0,3,1,13.0,1
18054,166,64,43.0,3,1,7.0,1
18055,140,185,3.0,3,1,18.0,6
18055,140,185,3.0,3,3,18.0,1
18056,49,94,4.0,3,1,5.0,1
18056,49,94,4.0,3,2,5.0,1
18057,132,30,21.0,1,1,13.0,2
18058,86,21,2.0,2,3,117.0,1
18058,86,116,6.0,2,1,7.0,1
18059,29,71,118.0,3,8,2.0,1
18060,108,104,5.0,2,2,8.0,2
18060,108,11,78.0,2,3,11.0,1
18061,38,89,15.0,1,1,12.0,1
18062,96,173,11.0,3,2,18.0,1
18062,96,118,42.0,3,1,4.0,1
18062,96,118,42.0,3,2,7.0,1
18062,96,125,45.0,3,1,7.0,1
18063,151,209,13.0,1,3,17.0,1
18063,151,209,13.0,1,2,17.0,5
18063,151,193,70.0,1,7,5.0,2
18064,96,49,5.0,1,2,31.0,1
18064,96,6,13.0,1,1,13.0,1
18064,96,6,13.0,1,1,13.0,1
18064,96,12,22.0,1,1,10.0,1
18064,96,12,22.0,1,1,10.0,1
18064,96,12,22.0,1,7,10.0,1
18065,72,93,-81.0,2,3,4.0,1
18065,72,35,-73.0,2,1,8.0,2
18065,72,123,-18.0,2,8,81.0,1
18065,72,16,-1.0,2,1,4.0,1
18065,72,16,-1.0,2,8,4.0,1
18065,72,39,3.0,2,11,110.0,1
18066,11,84,24.0,3,1,8.0,1
18066,11,84,24.0,3,8,8.0,1
18066,11,84,24.0,3,2,8.0,1
18067,81,119,-4.0,2,4,373.0,1
18068,75,94,2.0,1,2,27.0,1
18068,75,94,2.0,1,2,27.0,1
18069,149,39,12.0,2,2,2.0,1
18070,43,35,6.0,1,2,11.0,2
18070,43,108,56.0,1,1,3.0,1
18070,43,86,125.0,1,3,3.0,1
18071,117,11,35.0,3,1,17.0,1
18072,111,43,8.0,2,3,7.0,1
18073,24,119,64.0,3,2,7.0,1
18073,24,119,64.0,3,2,7.0,1
18073,24,119,64.0,3,1,12.0,1
18074,199,10,83.0,1,1,8.0,1
18075,149,22,39.0,3,2,27.0,1
18076,88,55,0.0,1,8,4.0,1
18076,88,7,20.0,1,8,9.0,1
18077,111,174,7.0,1,3,15.0,1
18078,147,125,26.0,3,1,9.0,1
18079,213,115,106.0,3,7,24.0,1
18080,68,151,58.0,1,2,49.0,1
18081,111,47,20.0,1,1,9.0,1
18082,174,23,19.0,3,1,17.0,1
18082,174,19,31.0,3,1,11.0,1
18082,174,8,51.0,3,2,19.0,1
18083,333,42,2.0,2,3,13.0,5
18083,333,46,10.0,2,3,10.0,2
18084,61,75,1.0,3,3,19.0,2
18084,61,190,4.0,3,1,7.0,1
18084,61,190,4.0,3,2,17.0,3
18084,61,38,70.0,3,2,9.0,1
18085,83,43,2.0,1,8,24.0,1
18085,83,173,27.0,1,8,5.0,1
18085,83,135,90.0,1,6,2.0,1
18085,83,135,90.0,1,1,15.0,1
18085,83,113,91.0,1,2,6.0,1
18086,292,114,54.0,3,1,7.0,1
18086,292,118,60.0,3,1,6.0,1
18086,292,118,60.0,3,7,6.0,1
18087,171,103,2.0,2,8,27.0,2
18087,171,103,2.0,2,3,27.0,1
18087,171,36,5.0,2,3,3.0,2
18088,81,49,0.0,1,2,12.0,1
18088,81,20,3.0,1,8,7.0,1
18088,81,20,3.0,1,3,7.0,1
18089,132,168,6.0,1,2,5.0,2
18089,132,104,14.0,1,2,13.0,2
18089,132,163,25.0,1,1,7.0,2
18089,132,32,66.0,1,3,5.0,1
18089,132,60,120.0,1,2,10.0,1
18090,96,55,6.0,3,2,5.0,1
18090,96,59,37.0,3,2,20.0,1
18091,10,72,50.0,1,7,6.0,1
18092,114,133,8.0,2,3,19.0,1
18092,114,115,41.0,2,2,4.0,1
18093,111,44,12.0,3,2,5.0,1
18093,111,65,13.0,3,3,24.0,1
18093,111,109,93.0,3,8,16.0,1
18094,15,9,114.0,1,1,3.0,1
18095,86,60,10.0,1,3,5.0,1
18096,37,10,28.0,2,2,2.0,1
18097,180,102,3.0,1,8,5.0,1
18097,180,136,111.0,1,3,0.0,1
18097,180,136,111.0,1,2,0.0,1
18098,37,71,-1.0,2,4,36.0,1
18098,37,9,15.0,2,8,9.0,1
18099,29,167,2.0,1,2,8.0,2
18099,29,93,14.0,1,1,9.0,3
18099,29,93,14.0,1,1,9.0,1
18099,29,93,14.0,1,8,9.0,1
18099,29,15,64.0,1,1,11.0,1
18099,29,162,122.0,1,8,9.0,1
18099,29,5,123.0,1,8,11.0,1
18100,89,63,5.0,3,3,12.0,1
18101,9,112,13.0,3,2,12.0,1
18102,18,34,7.0,1,1,9.0,1
18102,18,34,7.0,1,11,9.0,1
18103,99,68,0.0,1,9,8.0,2
18103,99,68,0.0,1,3,8.0,2
18103,99,42,7.0,1,1,15.0,2
18103,99,103,49.0,1,2,12.0,2
18103,99,215,55.0,1,2,489.0,2
18104,114,50,26.0,1,1,5.0,1
18104,114,50,26.0,1,1,5.0,1
18104,114,50,26.0,1,2,5.0,1
18104,114,135,80.0,1,3,14.0,1
18105,89,58,-1.0,3,4,11.0,1
18106,77,112,6.0,1,1,9.0,1
18106,77,112,6.0,1,2,9.0,1
18106,77,88,44.0,1,1,6.0,1
18106,77,88,44.0,1,6,6.0,1
18107,77,85,4.0,1,8,10.0,1
18107,77,28,7.0,1,1,22.0,1
18108,11,12,27.0,3,1,3.0,1
18108,11,12,27.0,3,2,3.0,1
18108,11,51,32.0,3,2,4.0,1
18109,77,83,2.0,3,3,16.0,1
18109,77,204,5.0,3,2,11.0,1
18109,77,123,35.0,3,3,6.0,1
18110,128,63,22.0,3,2,2.0,1
18111,230,112,39.0,1,1,12.0,1
18111,230,115,91.0,1,1,8.0,1
18112,290,140,-1.0,2,4,10.0,10
18112,290,189,31.0,2,3,5.0,2
18112,290,160,47.0,2,2,231.0,3
18112,290,129,85.0,2,6,19.0,2
18112,290,92,111.0,2,6,13.0,1
